forecastdate,state,district,special,candidate,party,incumbent,model,win_probability,voteshare,p10_voteshare,p90_voteshare
2018-10-29,PA,3,,Bryan E. Leib,R,false,deluxe,0.0,7.4,4.37,10.4
2018-10-29,PA,4,,Madeleine Dean,D,false,deluxe,0.9993,63.85,59.13,68.63
2018-10-29,PA,4,,Dan David,R,false,deluxe,0.0007,36.15,31.37,40.87
2018-10-29,PA,5,,Mary Gay Scanlon,D,false,deluxe,0.9996,65.99,60.97,71.02
2018-10-29,PA,5,,Pearl Kim,R,false,deluxe,0.0004,34.01,28.98,39.03
2018-10-29,PA,6,,Chrissy Houlahan,D,false,deluxe,0.9884,58.99,54.29,63.75
2018-10-29,PA,6,,Greg McCauley,R,false,deluxe,0.0116,41.01,36.25,45.71
2018-10-29,PA,7,,Susan Wild,D,false,deluxe,0.9373,53.51,49.2,57.72
2018-10-29,PA,7,,Marty Nothstein,R,false,deluxe,0.0627,43.59,39.33,47.86
2018-10-29,PA,7,,Tim Silfies,L,false,deluxe,0.0,2.9,0.94,5.34
2018-10-29,PA,8,,Matt Cartwright,D,true,deluxe,0.9535,55.32,51.31,59.31
2018-10-29,PA,8,,John Chrin,R,false,deluxe,0.0465,44.68,40.69,48.69
2018-10-29,PA,9,,Dan Meuser,R,false,deluxe,0.9959,60.93,56.09,65.81
2018-10-29,PA,9,,Denny Wolff,D,false,deluxe,0.0041,39.07,34.19,43.91
2018-10-29,PA,10,,Scott Perry,R,true,deluxe,0.7185,51.64,47.83,55.47
2018-10-29,PA,10,,George Scott,D,false,deluxe,0.2815,48.36,44.53,52.17
2018-10-29,PA,11,,Lloyd Smucker,R,true,deluxe,0.9809,57.46,53.05,61.9
2018-10-29,PA,11,,Jess King,D,false,deluxe,0.0191,42.54,38.1,46.95
2018-10-29,PA,12,,Tom Marino,R,true,deluxe,0.9998,66.41,61.59,71.19
2018-10-29,PA,12,,Marc Friedenberg,D,false,deluxe,0.0002,33.59,28.81,38.41
2018-10-29,PA,13,,John Joyce,R,false,deluxe,1.0,68.68,63.88,73.45
2018-10-29,PA,13,,Brent Ottaway,D,false,deluxe,0.0,31.32,26.55,36.12
2018-10-29,PA,14,,Guy Reschenthaler,R,false,deluxe,0.9883,59.15,54.25,64.04
2018-10-29,PA,14,,Bibiana Boerio,D,false,deluxe,0.0117,40.85,35.96,45.75
2018-10-29,PA,15,,Glenn W. Thompson,R,true,deluxe,1.0,70.79,65.79,75.72
2018-10-29,PA,15,,Susan Boser,D,false,deluxe,0.0,29.21,24.28,34.21
2018-10-29,PA,16,,Mike Kelly,R,true,deluxe,0.9292,53.36,49.22,57.43
2018-10-29,PA,16,,Ron DiNicola,D,false,deluxe,0.0708,44.22,40.16,48.31
2018-10-29,PA,16,,Ebert G Bill Beeman,L,false,deluxe,0.0,2.43,0.74,4.57
2018-10-29,PA,17,,Conor Lamb,D,true,deluxe,0.9599,55.44,51.57,59.37
2018-10-29,PA,17,,Keith Rothfus,R,true,deluxe,0.0401,44.56,40.63,48.43
2018-10-29,PA,18,,Mike Doyle,D,true,deluxe,1.0,100.0,100.0,100.0
2018-10-29,RI,1,,David Cicilline,D,true,deluxe,1.0,71.61,66.71,76.47
2018-10-29,RI,1,,Patrick Donovan,R,false,deluxe,0.0,28.39,23.53,33.29
2018-10-29,RI,2,,Jim Langevin,D,true,deluxe,1.0,68.73,63.85,73.56
2018-10-29,RI,2,,Salvatore Caiozzo,R,false,deluxe,0.0,31.27,26.44,36.15
2018-10-29,SC,1,,Katie Arrington,R,false,deluxe,0.9331,54.66,50.71,58.58
2018-10-29,SC,1,,Joe Cunningham,D,false,deluxe,0.0669,45.34,41.42,49.29
2018-10-29,SC,2,,Joe Wilson,R,true,deluxe,0.9947,59.02,54.03,63.94
2018-10-29,SC,2,,Sean Carrigan,D,false,deluxe,0.0053,38.15,33.17,43.09
2018-10-29,SC,2,,Sonny Narang,AME,false,deluxe,0.0,2.83,0.9,5.22
2018-10-29,SC,3,,Jeff Duncan,R,true,deluxe,0.9996,63.6,58.62,68.52
2018-10-29,SC,3,,Mary Geren,D,false,deluxe,0.0004,33.42,28.43,38.38
2018-10-29,SC,3,,Dave Moore,AME,false,deluxe,0.0,2.98,0.98,5.42
2018-10-29,SC,4,,William Timmons,R,false,deluxe,0.9999,65.02,60.22,69.84
2018-10-29,SC,4,,Brandon Brown,D,false,deluxe,0.0001,31.6,26.76,36.38
2018-10-29,SC,4,,Guy Furay,AME,false,deluxe,0.0,3.38,1.17,6.09
2018-10-29,SC,5,,Ralph Norman,R,true,deluxe,0.9916,57.92,53.04,62.75
2018-10-29,SC,5,,Archie Parnell,D,false,deluxe,0.0084,39.27,34.4,44.07
2018-10-29,SC,5,,Michael Chandler,CON,false,deluxe,0.0,2.81,0.91,5.18
2018-10-29,SC,6,,James E. Clyburn,D,true,deluxe,1.0,72.65,67.72,77.54
2018-10-29,SC,6,,Bryan Pugh,GRE,false,deluxe,0.0,2.93,0.96,5.37
2018-10-29,SC,6,,Gerhard Gressmann,R,false,deluxe,0.0,24.42,19.52,29.36
2018-10-29,SC,7,,Tom Rice,R,true,deluxe,0.9951,60.38,55.69,65.08
2018-10-29,SC,7,,Robert Williams,D,false,deluxe,0.0049,39.62,34.92,44.31
2018-10-29,SD,1,,Dusty Johnson,R,false,deluxe,0.9977,57.95,53.43,62.38
2018-10-29,SD,1,,Tim Bjorkman,D,false,deluxe,0.0023,37.37,32.88,41.82
2018-10-29,SD,1,,Others,,false,deluxe,0.0,4.68,1.85,8.04
2018-10-29,TN,1,,Phil Roe,R,true,deluxe,1.0,73.07,67.92,78.07
2018-10-29,TN,1,,Marty Olsen,D,false,deluxe,0.0,23.71,18.68,28.78
2018-10-29,TN,1,,Michael Salyer,IND,false,deluxe,0.0,3.22,1.09,5.85
2018-10-29,TN,2,,Tim Burchett,R,false,deluxe,0.9998,63.85,58.93,68.69
2018-10-29,TN,2,,Renee Hoyos,D,false,deluxe,0.0002,31.37,26.5,36.25
2018-10-29,TN,2,,Others,,false,deluxe,0.0,4.78,1.89,8.17
2018-10-29,TN,3,,Chuck Fleischmann,R,true,deluxe,0.9994,63.34,58.29,68.31
2018-10-29,TN,3,,Danielle Mitchell,D,false,deluxe,0.0006,33.64,28.67,38.69
2018-10-29,TN,3,,Rick Tyler,IND,false,deluxe,0.0,3.02,1.0,5.51
2018-10-29,TN,4,,Scott DesJarlais,R,true,deluxe,0.9951,59.02,53.98,64.01
2018-10-29,TN,4,,Mariah Phillips,D,false,deluxe,0.0048,37.91,32.87,42.9
2018-10-29,TN,4,,Michael Shupe,IND,false,deluxe,0.0,3.07,1.01,5.58
2018-10-29,TN,5,,Jim Cooper,D,true,deluxe,0.9999,67.28,62.87,71.72
2018-10-29,TN,5,,Jody M. Ball,R,false,deluxe,0.0001,32.72,28.28,37.13
2018-10-29,TN,6,,John Rose,R,false,deluxe,1.0,69.07,64.04,74.03
2018-10-29,TN,6,,Dawn Barlow,D,false,deluxe,0.0,26.84,21.78,31.85
2018-10-29,TN,6,,Others,,false,deluxe,0.0,4.1,1.53,7.2
2018-10-29,TN,7,,Mark E. Green,R,false,deluxe,0.9998,64.8,59.73,69.74
2018-10-29,TN,7,,Justin Kanew,D,false,deluxe,0.0002,31.21,26.21,36.25
2018-10-29,TN,7,,Others,,false,deluxe,0.0,3.99,1.48,7.04
2018-10-29,TN,8,,David Kustoff,R,true,deluxe,0.9999,68.19,63.25,73.09
2018-10-29,TN,8,,Erika Stotts Pearson,D,false,deluxe,0.0,28.77,23.86,33.68
2018-10-29,TN,8,,James Hart,IND,false,deluxe,0.0,3.04,1.0,5.54
2018-10-29,TN,9,,Steve Cohen,D,true,deluxe,1.0,76.69,71.52,81.83
2018-10-29,TN,9,,Leo AwGoWhat,IND,false,deluxe,0.0,3.18,1.08,5.74
2018-10-29,TN,9,,Charlotte Bergmann,R,false,deluxe,0.0,20.13,14.97,25.29
2018-10-29,TX,1,,Louie Gohmert,R,true,deluxe,1.0,70.47,65.45,75.46
2018-10-29,TX,1,,Shirley McKellar,D,false,deluxe,0.0,26.35,21.29,31.36
2018-10-29,TX,1,,Jeff Callaway,LIB,false,deluxe,0.0,3.18,1.07,5.76
2018-10-29,TX,2,,Dan Crenshaw,R,false,deluxe,0.9365,53.5,48.8,58.04
2018-10-29,TX,2,,Todd Litton,D,false,deluxe,0.0635,42.85,38.3,47.48
2018-10-29,TX,2,,Others,,false,deluxe,0.0,3.65,1.3,6.5
2018-10-29,TX,3,,Van Taylor,R,false,deluxe,0.9939,58.58,53.5,63.62
2018-10-29,TX,3,,Lorie Burch,D,false,deluxe,0.0061,37.99,32.92,43.03
2018-10-29,TX,3,,Christopher Claytor,LIB,false,deluxe,0.0,3.43,1.19,6.16
2018-10-29,TX,4,,John Ratcliffe,R,true,deluxe,1.0,74.56,69.6,79.47
2018-10-29,TX,4,,Catherine Krantz,D,false,deluxe,0.0,22.2,17.28,27.17
2018-10-29,TX,4,,Ken Ashby,LIB,false,deluxe,0.0,3.24,1.1,5.85
2018-10-29,TX,5,,Lance Gooden,R,false,deluxe,0.9997,64.61,59.95,69.19
2018-10-29,TX,5,,Dan Wood,D,false,deluxe,0.0003,35.39,30.81,40.05
2018-10-29,TX,6,,Ron Wright,R,false,deluxe,0.9754,54.96,50.61,59.27
2018-10-29,TX,6,,Jana Lynne Sanchez,D,false,deluxe,0.0246,41.9,37.58,46.22
2018-10-29,TX,6,,Jason Harber,LIB,false,deluxe,0.0,3.14,1.06,5.7
2018-10-29,TX,7,,Lizzie Pannill Fletcher,D,false,deluxe,0.5061,50.07,45.79,54.31
2018-10-29,TX,7,,John Culberson,R,true,deluxe,0.4939,49.93,45.69,54.21
2018-10-29,TX,8,,Kevin Brady,R,true,deluxe,1.0,75.77,70.94,80.62
2018-10-29,TX,8,,Steven David,D,false,deluxe,0.0,20.99,16.14,25.82
2018-10-29,TX,8,,Chris Duncan,LIB,false,deluxe,0.0,3.23,1.11,5.83
2018-10-29,TX,9,,Al Green,D,true,deluxe,1.0,85.08,78.5,91.13
2018-10-29,TX,9,,Others,,false,deluxe,0.0,14.92,8.87,21.5
2018-10-29,TX,10,,Michael T. McCaul,R,true,deluxe,0.9763,55.91,50.99,60.81
2018-10-29,TX,10,,Mike Siegel,D,false,deluxe,0.0237,40.72,35.8,45.6
2018-10-29,TX,10,,Mike Ryan,LIB,false,deluxe,0.0,3.36,1.18,6.06
2018-10-29,TX,11,,K. Michael Conaway,R,true,deluxe,1.0,78.21,73.28,83.17
2018-10-29,TX,11,,Jennie Lou Leeder,D,false,deluxe,0.0,18.48,13.51,23.34
2018-10-29,TX,11,,Rhett Rosenquest Smith,LIB,false,deluxe,0.0,3.31,1.14,5.98
2018-10-29,TX,12,,Kay Granger,R,true,deluxe,1.0,65.46,61.31,69.55
2018-10-29,TX,12,,Vanessa Adia,D,false,deluxe,0.0,31.95,27.8,36.05
2018-10-29,TX,12,,Jacob Leddy,LIB,false,deluxe,0.0,2.59,0.81,4.81
2018-10-29,TX,13,,Mac Thornberry,R,true,deluxe,1.0,79.81,75.03,84.54
2018-10-29,TX,13,,Greg Sagan,D,false,deluxe,0.0,16.84,12.03,21.58
2018-10-29,TX,13,,Calvin DeWeese,LIB,false,deluxe,0.0,3.35,1.16,6.04
2018-10-29,TX,14,,Randy Weber,R,true,deluxe,0.9933,58.72,53.65,63.73
2018-10-29,TX,14,,Adrienne Bell,D,false,deluxe,0.0067,38.34,33.31,43.36
2018-10-29,TX,14,,Don Conley III,LIB,false,deluxe,0.0,2.94,0.97,5.37
2018-10-29,TX,15,,Vicente Gonzalez,D,true,deluxe,0.9999,65.01,59.75,70.21
2018-10-29,TX,15,,Tim Westley,R,false,deluxe,0.0001,32.18,26.97,37.38
2018-10-29,TX,15,,Anthony Cristo,LIB,false,deluxe,0.0,2.8,0.89,5.19
2018-10-29,TX,16,,Veronica Escobar,D,false,deluxe,1.0,69.77,64.47,74.99
2018-10-29,TX,16,,Ben Mendoza,IND,false,deluxe,0.0,3.49,1.22,6.28
2018-10-29,TX,16,,Rick Seeberger,R,false,deluxe,0.0,26.74,21.48,32.0
2018-10-29,TX,17,,Bill Flores,R,true,deluxe,0.9986,59.02,54.95,63.1
2018-10-29,TX,17,,Rick Kennedy,D,false,deluxe,0.0014,38.76,34.65,42.83
2018-10-29,TX,17,,Peter Churchman,LIB,false,deluxe,0.0,2.22,0.64,4.23
2018-10-29,TX,18,,Sheila Jackson Lee,D,true,deluxe,1.0,76.22,71.02,81.41
2018-10-29,TX,18,,Ava Reynero Pate,R,false,deluxe,0.0,20.23,15.02,25.4
2018-10-29,TX,18,,Others,,false,deluxe,0.0,3.55,1.24,6.35
2018-10-29,TX,19,,Jodey Arrington,R,true,deluxe,1.0,76.62,71.84,81.37
2018-10-29,TX,19,,Miguel Levario,D,false,deluxe,0.0,23.38,18.63,28.16
2018-10-29,TX,20,,Joaquin Castro,D,true,deluxe,0.9999,81.72,74.77,88.22
2018-10-29,TX,20,,Jeffrey Blunt,LIB,false,deluxe,0.0001,18.28,11.78,25.23
2018-10-29,TX,21,,Chip Roy,R,false,deluxe,0.9016,52.18,47.8,56.46
2018-10-29,TX,21,,Joseph Kopser,D,false,deluxe,0.0984,44.0,39.67,48.3
2018-10-29,TX,21,,Lee Santos,LIB,false,deluxe,0.0,3.82,1.37,6.75
2018-10-29,TX,22,,Pete Olson,R,true,deluxe,0.8716,52.73,47.58,57.86
2018-10-29,TX,22,,Sri Preston Kulkarni,D,false,deluxe,0.1284,44.03,38.85,49.15
2018-10-29,TX,22,,Others,,false,deluxe,0.0,3.24,1.1,5.86
2018-10-29,TX,23,,Will Hurd,R,true,deluxe,0.7798,51.79,46.52,57.07
2018-10-29,TX,23,,Gina Ortiz Jones,D,false,deluxe,0.2202,45.68,40.43,50.96
2018-10-29,TX,23,,Ruben Corvalan,LIB,false,deluxe,0.0,2.53,0.77,4.74
2018-10-29,TX,24,,Kenny Marchant,R,true,deluxe,0.9793,57.71,53.03,62.37
2018-10-29,TX,24,,Jan McDowell,D,false,deluxe,0.0207,42.29,37.63,46.97
2018-10-29,TX,25,,Roger Williams,R,true,deluxe,0.9577,55.3,50.26,60.38
2018-10-29,TX,25,,Julie Oliver,D,false,deluxe,0.0422,41.79,36.69,46.81
2018-10-29,TX,25,,Desarae Lindsey,LIB,false,deluxe,0.0,2.91,0.94,5.35
2018-10-29,TX,26,,Michael Burgess,R,true,deluxe,0.9995,63.33,58.24,68.31
2018-10-29,TX,26,,Linsey Fagan,D,false,deluxe,0.0005,33.64,28.67,38.63
2018-10-29,TX,26,,Mark Boler,LIB,false,deluxe,0.0,3.03,1.01,5.53
2018-10-29,TX,27,,Michael Cloud,R,true,deluxe,0.9987,61.64,56.54,66.71
2018-10-29,TX,27,,Eric Holguin,D,false,deluxe,0.0013,35.02,29.92,40.1
2018-10-29,TX,27,,Others,,false,deluxe,0.0,3.33,1.15,6.01
2018-10-29,TX,28,,Henry Cuellar,D,true,deluxe,0.9998,80.92,73.98,87.48
2018-10-29,TX,28,,Arthur Thomas IV,LIB,false,deluxe,0.0002,19.08,12.52,26.02
2018-10-29,TX,29,,Sylvia R. Garcia,D,false,deluxe,1.0,71.19,65.41,76.92
2018-10-29,TX,29,,Cullen Burns,LIB,false,deluxe,0.0,3.54,1.25,6.35
2018-10-29,TX,29,,Phillip Aronoff,R,false,deluxe,0.0,25.27,19.51,30.97
2018-10-29,TX,30,,Eddie Bernice Johnson,D,true,deluxe,1.0,88.29,82.23,93.7
2018-10-29,TX,30,,Shawn Jones,LIB,false,deluxe,0.0,11.71,6.3,17.77
2018-10-29,TX,31,,John Carter,R,true,deluxe,0.9395,53.83,49.39,58.2
2018-10-29,TX,31,,Mary Jennings Hegar,D,false,deluxe,0.0605,43.46,39.05,47.88
2018-10-29,TX,31,,Jason Hope,LIB,false,deluxe,0.0,2.71,0.86,5.03
2018-10-29,TX,32,,Pete Sessions,R,true,deluxe,0.6136,49.75,45.41,54.03
2018-10-29,TX,32,,Colin Allred,D,false,deluxe,0.3864,47.85,43.55,52.19
2018-10-29,TX,32,,Melina Baker,LIB,false,deluxe,0.0,2.4,0.72,4.52
2018-10-29,TX,33,,Marc Veasey,D,true,deluxe,1.0,73.69,68.06,79.31
2018-10-29,TX,33,,Jason Reeves,LIB,false,deluxe,0.0,3.09,1.03,5.61
2018-10-29,TX,33,,Willie Billups,R,false,deluxe,0.0,23.22,17.57,28.83
2018-10-29,TX,34,,Filemon Vela,D,true,deluxe,0.9998,68.17,62.8,73.5
2018-10-29,TX,34,,Rey Gonzalez,R,false,deluxe,0.0002,31.83,26.5,37.2
2018-10-29,TX,35,,Lloyd Doggett,D,true,deluxe,0.9999,69.15,64.01,74.38
2018-10-29,TX,35,,Clark Patterson,LIB,false,deluxe,0.0,2.94,0.97,5.37
2018-10-29,TX,35,,David Smalling,R,false,deluxe,0.0,27.91,22.68,33.05
2018-10-29,TX,36,,Brian Babin,R,true,deluxe,1.0,70.34,65.5,75.14
2018-10-29,TX,36,,Dayna Steele,D,false,deluxe,0.0,29.66,24.86,34.5
2018-10-29,UT,1,,Rob Bishop,R,true,deluxe,0.9999,60.98,55.39,66.46
2018-10-29,UT,1,,Lee Castillo,D,false,deluxe,0.0001,28.19,22.62,33.65
2018-10-29,UT,1,,Others,,false,deluxe,0.0,10.82,6.01,16.14
2018-10-29,UT,2,,Chris Stewart,R,true,deluxe,0.9896,55.24,49.83,60.56
2018-10-29,UT,2,,Shireen Ghorbani,D,false,deluxe,0.0103,36.51,31.14,41.91
2018-10-29,UT,2,,Jeffrey Whipple,LIB,false,deluxe,0.0001,8.25,4.15,12.92
2018-10-29,UT,3,,John R. Curtis,R,true,deluxe,0.9998,64.07,58.18,69.76
2018-10-29,UT,3,,James Singer,D,false,deluxe,0.0002,26.21,20.38,31.97
2018-10-29,UT,3,,Others,,false,deluxe,0.0,9.72,5.16,14.79
2018-10-29,UT,4,,Mia Love,R,true,deluxe,0.5484,50.37,46.3,54.42
2018-10-29,UT,4,,Ben McAdams,D,false,deluxe,0.4516,49.63,45.58,53.7
2018-10-29,VA,1,,Robert J. Wittman,R,true,deluxe,0.9831,58.42,53.64,63.17
2018-10-29,VA,1,,Vangie Williams,D,false,deluxe,0.0169,41.58,36.83,46.36
2018-10-29,VA,2,,Scott Taylor,R,true,deluxe,0.6961,51.47,47.74,55.16
2018-10-29,VA,2,,Elaine Luria,D,false,deluxe,0.3039,48.53,44.84,52.26
2018-10-29,VA,3,,Robert C. Scott,D,true,deluxe,1.0,100.0,100.0,100.0
2018-10-29,VA,4,,A. Donald McEachin,D,true,deluxe,0.9995,62.69,57.73,67.57
2018-10-29,VA,4,,Ryan McAdams,R,false,deluxe,0.0005,34.32,29.42,39.2
2018-10-29,VA,4,,Pete Wells,L,false,deluxe,0.0,3.0,0.98,5.51
2018-10-29,VA,5,,Denver Riggleman,R,false,deluxe,0.6345,51.04,47.11,54.94
2018-10-29,VA,5,,Leslie Cockburn,D,false,deluxe,0.3655,48.96,45.06,52.89
2018-10-29,VA,6,,Ben Cline,R,false,deluxe,0.9961,60.6,55.95,65.23
2018-10-29,VA,6,,Jennifer Lewis,D,false,deluxe,0.0039,39.4,34.77,44.05
2018-10-29,VA,7,,Abigail Spanberger,D,false,deluxe,0.5058,48.69,44.82,52.54
2018-10-29,VA,7,,Dave Brat,R,true,deluxe,0.4942,48.62,44.73,52.41
2018-10-29,VA,7,,Joe Walton,LIB,false,deluxe,0.0,2.69,0.85,5.01
2018-10-29,VA,8,,Don Beyer,D,true,deluxe,1.0,75.91,71.05,80.8
2018-10-29,VA,8,,Thomas Oh,R,false,deluxe,0.0,24.09,19.2,28.95
2018-10-29,VA,9,,Morgan Griffith,R,true,deluxe,0.995,60.67,55.72,65.58
2018-10-29,VA,9,,Anthony Flaccavento,D,false,deluxe,0.005,39.33,34.42,44.28
2018-10-29,VA,10,,Jennifer Wexton,D,false,deluxe,0.8877,53.69,49.8,57.58
2018-10-29,VA,10,,Barbara Comstock,R,true,deluxe,0.1123,46.31,42.42,50.2
2018-10-29,VA,11,,Gerald E. Connolly,D,true,deluxe,1.0,67.16,62.03,72.21
2018-10-29,VA,11,,Stevan Porter,LIB,false,deluxe,0.0,3.12,1.04,5.67
2018-10-29,VA,11,,Jeff Dove,R,false,deluxe,0.0,29.72,24.63,34.8
2018-10-29,VT,1,,Peter Welch,D,true,deluxe,1.0,72.35,66.91,77.67
2018-10-29,VT,1,,Anya Tynio,R,false,deluxe,0.0,21.73,16.36,27.11
2018-10-29,VT,1,,Others,,false,deluxe,0.0,5.92,2.61,9.82
2018-10-29,WA,1,,Suzan DelBene,D,true,deluxe,0.9995,64.2,59.43,68.94
2018-10-29,WA,1,,Jeffrey Beeler,R,false,deluxe,0.0005,35.8,31.06,40.57
2018-10-29,WA,2,,Rick Larsen,D,true,deluxe,0.9997,77.54,70.42,84.25
2018-10-29,WA,2,,Brian Luke,L,false,deluxe,0.0003,22.46,15.75,29.58
2018-10-29,WA,3,,Jaime Herrera Beutler,R,true,deluxe,0.8001,52.53,48.63,56.47
2018-10-29,WA,3,,Carolyn Long,D,false,deluxe,0.1999,47.47,43.53,51.37
2018-10-29,WA,4,,Dan Newhouse,R,true,deluxe,0.9968,61.51,56.61,66.4
2018-10-29,WA,4,,Christine Brown,D,false,deluxe,0.0032,38.49,33.6,43.39
2018-10-29,WA,5,,Cathy McMorris Rodgers,R,true,deluxe,0.8067,52.83,48.59,57.12
2018-10-29,WA,5,,Lisa Brown,D,false,deluxe,0.1933,47.17,42.88,51.41
2018-10-29,WA,6,,Derek Kilmer,D,true,deluxe,0.9999,66.98,62.29,71.72
2018-10-29,WA,6,,Douglas Dightman,R,false,deluxe,0.0001,33.02,28.28,37.71
2018-10-29,WA,7,,Pramila Jayapal,D,true,deluxe,1.0,84.41,80.05,88.75
2018-10-29,WA,7,,Craig Keller,R,false,deluxe,0.0,15.59,11.25,19.95
2018-10-29,WA,8,,Kim Schrier,D,false,deluxe,0.5724,50.6,46.31,54.91
2018-10-29,WA,8,,Dino Rossi,R,false,deluxe,0.4276,49.4,45.09,53.69
2018-10-29,WA,9,,Adam Smith,D,true,deluxe,0.9863,61.72,54.83,68.64
2018-10-29,WA,9,,Sarah Smith,D,false,deluxe,0.0137,38.28,31.36,45.17
2018-10-29,WA,10,,Denny Heck,D,true,deluxe,0.9997,65.46,60.81,70.06
2018-10-29,WA,10,,Joseph Brumbles,R,false,deluxe,0.0003,34.54,29.94,39.19
2018-10-29,WI,1,,Bryan Steil,R,false,deluxe,0.7926,50.97,46.71,55.16
2018-10-29,WI,1,,Randy Bryce,D,false,deluxe,0.2074,45.91,41.73,50.12
2018-10-29,WI,1,,Ken Yorgan,I,false,deluxe,0.0,3.11,1.04,5.66
2018-10-29,WI,2,,Mark Pocan,D,true,deluxe,1.0,100.0,100.0,100.0
2018-10-29,WI,3,,Ron Kind,D,true,deluxe,0.9981,62.16,57.43,66.95
2018-10-29,WI,3,,Steve Toft,R,false,deluxe,0.0019,37.84,33.05,42.57
2018-10-29,WI,4,,Gwen Moore,D,true,deluxe,1.0,75.82,71.01,80.68
2018-10-29,WI,4,,Robert R. Raymond,I,false,deluxe,0.0,3.31,1.13,5.98
2018-10-29,WI,4,,Tim Rogers,R,false,deluxe,0.0,20.87,15.95,25.69
2018-10-29,WI,5,,F. James Sensenbrenner,R,true,deluxe,0.9916,59.84,54.95,64.74
2018-10-29,WI,5,,Tom Palzewicz,D,false,deluxe,0.0084,40.16,35.26,45.05
2018-10-29,WI,6,,Glenn Grothman,R,true,deluxe,0.8724,54.42,49.4,59.42
2018-10-29,WI,6,,Dan Kohl,D,false,deluxe,0.1276,45.58,40.58,50.6
2018-10-29,WI,7,,Sean P. Duffy,R,true,deluxe,0.9951,59.17,54.1,64.19
2018-10-29,WI,7,,Margaret Engebretson,D,false,deluxe,0.0049,37.82,32.77,42.87
2018-10-29,WI,7,,Ken Driessen,DPD,false,deluxe,0.0,3.01,1.0,5.51
2018-10-29,WI,8,,Mike Gallagher,R,true,deluxe,0.9964,61.06,56.22,65.79
2018-10-29,WI,8,,Beau Liegeois,D,false,deluxe,0.0036,38.94,34.21,43.78
2018-10-29,WV,1,,David McKinley,R,true,deluxe,0.9991,63.62,58.9,68.38
2018-10-29,WV,1,,Kendra Fershee,D,false,deluxe,0.0009,36.38,31.62,41.1
2018-10-29,WV,2,,Alex Mooney,R,true,deluxe,0.9773,55.58,50.32,60.74
2018-10-29,WV,2,,Talley Sergent,D,false,deluxe,0.0227,39.69,34.5,44.87
2018-10-29,WV,2,,Daniel Lutz Jr.,Mountain,false,deluxe,0.0,4.73,1.87,8.15
2018-10-29,WV,3,,Carol Miller,R,false,deluxe,0.8568,54.2,49.12,59.21
2018-10-29,WV,3,,Richard Ojeda,D,false,deluxe,0.1432,45.8,40.79,50.88
2018-10-29,WY,1,,Liz Cheney,R,true,deluxe,1.0,66.99,61.65,72.25
2018-10-29,WY,1,,Greg Hunter,D,false,deluxe,0.0,28.06,22.76,33.37
2018-10-29,WY,1,,Others,,false,deluxe,0.0,4.96,1.99,8.46
2018-10-29,AK,1,,Don Young,R,true,lite,0.7025,50.09,44.08,56.05
2018-10-29,AK,1,,Alyse S. Galvin,D,false,lite,0.2975,45.34,39.34,51.34
2018-10-29,AK,1,,Others,,false,lite,0.0,4.57,1.79,7.87
2018-10-29,AL,1,,Bradley Byrne,R,true,lite,0.9959,65.18,58.46,71.93
2018-10-29,AL,1,,Robert Kennedy Jr.,D,false,lite,0.0041,34.82,28.07,41.54
2018-10-29,AL,2,,Martha Roby,R,true,lite,0.9966,66.34,59.31,73.25
2018-10-29,AL,2,,Tabitha Isner,D,false,lite,0.0034,33.66,26.75,40.69
2018-10-29,AL,3,,Mike Rogers,R,true,lite,0.9978,66.69,59.98,73.41
2018-10-29,AL,3,,Mallory Hagan,D,false,lite,0.0022,33.31,26.59,40.02
2018-10-29,AL,4,,Robert B. Aderholt,R,true,lite,1.0,79.17,72.53,85.77
2018-10-29,AL,4,,Lee Auman,D,false,lite,0.0,20.83,14.23,27.47
2018-10-29,AL,5,,Mo Brooks,R,true,lite,0.9975,66.94,60.03,73.79
2018-10-29,AL,5,,Peter Joffrion,D,false,lite,0.0025,33.06,26.21,39.97
2018-10-29,AL,6,,Gary Palmer,R,true,lite,0.9999,73.37,66.83,79.81
2018-10-29,AL,6,,Danner Kline,D,false,lite,0.0001,26.63,20.19,33.17
2018-10-29,AL,7,,Terri A. Sewell,D,true,lite,1.0,100.0,100.0,100.0
2018-10-29,AR,1,,Rick Crawford,R,true,lite,0.9922,60.94,54.4,67.45
2018-10-29,AR,1,,Chintan Desai,D,false,lite,0.0078,35.19,28.67,41.73
2018-10-29,AR,1,,Elvis Presley,LIB,false,lite,0.0,3.87,1.42,6.84
2018-10-29,AR,2,,French Hill,R,true,lite,0.8594,52.79,47.59,57.97
2018-10-29,AR,2,,Clarke Tucker,D,false,lite,0.1405,44.4,39.21,49.61
2018-10-29,AR,2,,Joe Ryne Swafford,LIB,false,lite,0.0,2.81,0.9,5.17
2018-10-29,AR,3,,Steve Womack,R,true,lite,0.9868,58.26,52.54,63.88
2018-10-29,AR,3,,Josh Mahony,D,false,lite,0.0132,38.27,32.62,43.94
2018-10-29,AR,3,,Michael Kalagias,LIB,false,lite,0.0,3.47,1.22,6.21
2018-10-29,AR,4,,Bruce Westerman,R,true,lite,0.9886,59.54,53.19,65.86
2018-10-29,AR,4,,Hayden Shamel,D,false,lite,0.0114,36.51,30.19,42.78
2018-10-29,AR,4,,Tom Canada,LIB,false,lite,0.0,3.95,1.47,6.95
2018-10-29,AZ,1,,Tom O'Halleran,D,true,lite,0.728,52.33,47.26,57.43
